record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1000,2026-07-16T02:20:07.758Z,2026-07-16T02:20:12.256Z,4498,,331ce253-78c3-4721-ad6d-5ee372024bc6,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,358,502,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"rock, water, air, idea, bird, chair, joy, moment, distance, sound",ok,10,rock,water,air,idea,bird,chair,joy,moment,distance,sound,,git:39ce5b5
,DeepSeek-V4-Pro,deepseek-v4-pro,deepseek-v4-pro,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,Yes,2026,1.0,1.0,0-2,1000,2026-07-16T02:20:08.259Z,2026-07-16T02:20:13.905Z,5645,,3e449729-303a-491f-b228-b1d872c70da1,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,stop,144,288,432,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, sorrow, thunder, silk, equation, galaxy, kindness, brick, melody, hunger",ok,10,chair,sorrow,thunder,silk,equation,galaxy,kindness,brick,melody,hunger,,git:39ce5b5
,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1001,2026-07-16T02:20:12.257Z,2026-07-16T02:20:19.617Z,7360,,50de384f-305c-4c71-9bef-5f8f941b7ffa,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,598,742,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"time, mountain, tree, bird, book, bread, hand, joy, fire, rain",ok,10,time,mountain,tree,bird,book,bread,hand,joy,fire,rain,,git:39ce5b5
,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1002,2026-07-16T02:20:19.618Z,2026-07-16T02:20:22.338Z,2720,,111412ac-228f-498c-ad77-1727262e8da2,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,176,320,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"love, rock, tree, ocean, time, song, fire, house, wind, hope",ok,10,love,rock,tree,ocean,time,song,fire,house,wind,hope,,git:39ce5b5
,DeepSeek-V4-Pro,deepseek-v4-pro,deepseek-v4-pro,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,Yes,2026,1.0,1.0,0-2,1001,2026-07-16T02:20:13.905Z,2026-07-16T02:20:22.360Z,8455,,de737209-b264-43fe-9c72-54b5e07410b3,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,stop,144,451,595,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, democracy, thunder, clock, love, sand, idea, chair, galaxy, laughter",ok,10,apple,democracy,thunder,clock,love,sand,idea,chair,galaxy,laughter,,git:39ce5b5
,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1003,2026-07-16T02:20:22.338Z,2026-07-16T02:20:26.353Z,4015,,6ea9a1c2-0051-40f0-aa27-8f344c330fde,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,309,453,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"time, apple, love, rock, air, thought, river, sound, fire, shadow",ok,10,time,apple,love,rock,air,thought,river,sound,fire,shadow,,git:39ce5b5
,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1004,2026-07-16T02:20:26.353Z,2026-07-16T02:20:30.865Z,4511,,05e2ef19-c587-4441-80f3-186e1f37a984,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,351,495,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, idea, spoon, cloud, fear, clock, flower, stone, song, city",ok,10,mountain,idea,spoon,cloud,fear,clock,flower,stone,song,city,,git:39ce5b5
,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1005,2026-07-16T02:20:30.865Z,2026-07-16T02:20:34.536Z,3670,,30660d3b-8441-4a26-9b00-074834252fc4,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,251,395,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, book, anger, river, coin, tree, dream, glass, fire, stone",ok,10,cloud,book,anger,river,coin,tree,dream,glass,fire,stone,,git:39ce5b5
,DeepSeek-V4-Pro,deepseek-v4-pro,deepseek-v4-pro,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,Yes,2026,1.0,1.0,0-2,1002,2026-07-16T02:20:22.838Z,2026-07-16T02:20:36.429Z,13590,,c8ee1100-cd60-4c2d-a82f-60f70f2349fb,fp_9954b31ca7_prod0820_fp8_kvcache_20260402,stop,144,693,837,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"love, mountain, pebble, bicycle, water, democracy, butterfly, symphony, thunder, memory",ok,10,love,mountain,pebble,bicycle,water,democracy,butterfly,symphony,thunder,memory,,git:39ce5b5
,DeepSeek-V4-Flash,deepseek-v4-flash,deepseek-v4-flash,deepseek,https://api.deepseek.com/v1,collect_2026_n250,Eastern,No,2026,1.0,1.0,0-2,1006,2026-07-16T02:20:34.536Z,2026-07-16T02:20:39.618Z,5082,,bf311a66-c0ab-453e-93f4-223402875369,fp_8b330d02d0_prod0820_fp8_kvcache_20260402,stop,144,350,494,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"joy, mountain, book, ocean, tree, dog, stone, time, table, cloud",ok,10,joy,mountain,book,ocean,tree,dog,stone,time,table,cloud,,git:39ce5b5
