record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n250,Eastern,No,2025,1.0,1.0,0-2,1000,2026-07-16T02:25:06.897Z,2026-07-16T02:25:09.087Z,2189,efb8eb0f-1f51-937c-a582-3707c4fdbe48,chatcmpl-efb8eb0f-1f51-937c-a582-3707c4fdbe48,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, ocean, silence, ladder, justice, cloud, hammer, laughter, mountain, thread",ok,10,apple,ocean,silence,ladder,justice,cloud,hammer,laughter,mountain,thread,,git:dbbcb8c
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n250,Eastern,No,2025,1.0,1.0,0-2,1000,2026-07-16T02:25:07.398Z,2026-07-16T02:25:09.343Z,1944,50eef722-d3e8-9abb-ad98-f1ea80eb3720,chatcmpl-50eef722-d3e8-9abb-ad98-f1ea80eb3720,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, ocean, laughter, thunder, bread, shadow, mirror, silence, hammer, rainbow",ok,10,chair,ocean,laughter,thunder,bread,shadow,mirror,silence,hammer,rainbow,,git:dbbcb8c
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n250,Eastern,No,2025,1.0,1.0,0-2,1001,2026-07-16T02:25:09.087Z,2026-07-16T02:25:10.454Z,1367,2dea808a-6370-90c8-b10c-cee8149d3ea2,chatcmpl-2dea808a-6370-90c8-b10c-cee8149d3ea2,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, silence, hammer, ocean, justice, cloud, bicycle, laughter, mountain, thread",ok,10,apple,silence,hammer,ocean,justice,cloud,bicycle,laughter,mountain,thread,,git:dbbcb8c
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n250,Eastern,No,2025,1.0,1.0,0-2,1001,2026-07-16T02:25:09.587Z,2026-07-16T02:25:11.049Z,1461,4fadeee2-b30a-978f-90c1-bed201a04940,chatcmpl-4fadeee2-b30a-978f-90c1-bed201a04940,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, laughter, river, chair, storm, idea, bread, shadow, clock",ok,10,apple,mountain,laughter,river,chair,storm,idea,bread,shadow,clock,,git:dbbcb8c
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n250,Eastern,No,2025,1.0,1.0,0-2,1002,2026-07-16T02:25:10.454Z,2026-07-16T02:25:12.009Z,1555,6407fc4f-4ebe-9e0c-b9d8-b3a4a7258043,chatcmpl-6407fc4f-4ebe-9e0c-b9d8-b3a4a7258043,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, silence, mountain, laughter, chair, ocean, justice, feather, clock, shadow",ok,10,apple,silence,mountain,laughter,chair,ocean,justice,feather,clock,shadow,,git:dbbcb8c
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n250,Eastern,No,2025,1.0,1.0,0-2,1002,2026-07-16T02:25:11.049Z,2026-07-16T02:25:12.572Z,1522,06e8768a-8b17-98df-9745-fe96296a3e17,chatcmpl-06e8768a-8b17-98df-9745-fe96296a3e17,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, laughter, river, clock, cloud, book, shadow, fire, melody, stone",ok,10,tree,laughter,river,clock,cloud,book,shadow,fire,melody,stone,,git:dbbcb8c
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n250,Eastern,No,2025,1.0,1.0,0-2,1003,2026-07-16T02:25:12.010Z,2026-07-16T02:25:13.400Z,1390,2c8332f3-1469-9468-b6ba-cf8d2ab8a463,chatcmpl-2c8332f3-1469-9468-b6ba-cf8d2ab8a463,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, ocean, laughter, chair, time, cloud, justice, pencil, mountain, silence",ok,10,apple,ocean,laughter,chair,time,cloud,justice,pencil,mountain,silence,,git:dbbcb8c
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n250,Eastern,No,2025,1.0,1.0,0-2,1003,2026-07-16T02:25:12.572Z,2026-07-16T02:25:14.008Z,1435,46edd76f-b445-9400-8262-39d8ff5b2fc9,chatcmpl-46edd76f-b445-9400-8262-39d8ff5b2fc9,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, ocean, laughter, rock, idea, wind, chair, darkness, flower, music",ok,10,tree,ocean,laughter,rock,idea,wind,chair,darkness,flower,music,,git:dbbcb8c
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n250,Eastern,No,2025,1.0,1.0,0-2,1004,2026-07-16T02:25:13.401Z,2026-07-16T02:25:15.053Z,1651,e62fabb3-e3f8-9bf8-b439-ae3ea7a770e5,chatcmpl-e62fabb3-e3f8-9bf8-b439-ae3ea7a770e5,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"sky, spoon, justice, fog, melody, brick, laughter, ocean, silence, apple",ok,10,sky,spoon,justice,fog,melody,brick,laughter,ocean,silence,apple,,git:dbbcb8c
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n250,Eastern,No,2025,1.0,1.0,0-2,1004,2026-07-16T02:25:14.008Z,2026-07-16T02:25:15.618Z,1609,d4d862db-e7fb-9b41-83db-8db67dc01f9a,chatcmpl-d4d862db-e7fb-9b41-83db-8db67dc01f9a,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, water, dream, mountain, laughter, hammer, silence, flower, storm, cheese",ok,10,chair,water,dream,mountain,laughter,hammer,silence,flower,storm,cheese,,git:dbbcb8c
