record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n200,Eastern,No,2025,1.0,1.0,0-2,1000,2026-07-16T00:15:57.893Z,2026-07-16T00:15:59.392Z,1498,b4ad0b62-7f5c-9b4d-b1a5-f4bac9287250,chatcmpl-b4ad0b62-7f5c-9b4d-b1a5-f4bac9287250,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, ocean, silence, ladder, justice, cloud, spoon, anger, mountain, melody",ok,10,apple,ocean,silence,ladder,justice,cloud,spoon,anger,mountain,melody,,git:676e6de
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n200,Eastern,No,2025,1.0,1.0,0-2,1000,2026-07-16T00:15:58.394Z,2026-07-16T00:15:59.903Z,1509,2580400b-89ad-9e43-be1d-867f5d640888,chatcmpl-2580400b-89ad-9e43-be1d-867f5d640888,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, ocean, laughter, thunder, bread, shadow, mirror, silence, hammer, rainbow",ok,10,chair,ocean,laughter,thunder,bread,shadow,mirror,silence,hammer,rainbow,,git:676e6de
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n200,Eastern,No,2025,1.0,1.0,0-2,1001,2026-07-16T00:15:59.394Z,2026-07-16T00:16:00.733Z,1338,4680b41d-b87e-9c73-a793-bfb0e3992a51,chatcmpl-4680b41d-b87e-9c73-a793-bfb0e3992a51,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, silence, hammer, ocean, justice, cloud, bicycle, laughter, mountain, thread",ok,10,apple,silence,hammer,ocean,justice,cloud,bicycle,laughter,mountain,thread,,git:676e6de
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n200,Eastern,No,2025,1.0,1.0,0-2,1001,2026-07-16T00:15:59.903Z,2026-07-16T00:16:01.378Z,1475,1fe2f946-c03f-9b32-ae7d-6b18d190ccc2,chatcmpl-1fe2f946-c03f-9b32-ae7d-6b18d190ccc2,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, laughter, river, chair, storm, idea, bread, shadow, clock",ok,10,apple,mountain,laughter,river,chair,storm,idea,bread,shadow,clock,,git:676e6de
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n200,Eastern,No,2025,1.0,1.0,0-2,1002,2026-07-16T00:16:00.733Z,2026-07-16T00:16:02.101Z,1367,d4567f78-6bcd-93cd-a5a0-9c21d46d825c,chatcmpl-d4567f78-6bcd-93cd-a5a0-9c21d46d825c,,stop,148,20,168,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"ocean, spoon, justice, cloud, bicycle, silence, tomato, mountain, laughter, notebook",ok,10,ocean,spoon,justice,cloud,bicycle,silence,tomato,mountain,laughter,notebook,,git:676e6de
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n200,Eastern,No,2025,1.0,1.0,0-2,1002,2026-07-16T00:16:01.379Z,2026-07-16T00:16:02.890Z,1511,3df51776-8bf2-964d-b0a5-6b6e3e2c8890,chatcmpl-3df51776-8bf2-964d-b0a5-6b6e3e2c8890,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, laughter, river, clock, cloud, book, shadow, fire, melody, stone",ok,10,tree,laughter,river,clock,cloud,book,shadow,fire,melody,stone,,git:676e6de
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n200,Eastern,No,2025,1.0,1.0,0-2,1003,2026-07-16T00:16:02.101Z,2026-07-16T00:16:03.492Z,1390,a9dd6219-9e32-9c25-b6e9-b405a01dd204,chatcmpl-a9dd6219-9e32-9c25-b6e9-b405a01dd204,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, ocean, laughter, chair, justice, cloud, bicycle, silence, mountain, fire",ok,10,apple,ocean,laughter,chair,justice,cloud,bicycle,silence,mountain,fire,,git:676e6de
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n200,Eastern,No,2025,1.0,1.0,0-2,1003,2026-07-16T00:16:02.890Z,2026-07-16T00:16:04.319Z,1428,863ad32d-0be8-9b30-bf3b-16a284eff13e,chatcmpl-863ad32d-0be8-9b30-bf3b-16a284eff13e,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"tree, ocean, laughter, rock, idea, wind, chair, darkness, flower, music",ok,10,tree,ocean,laughter,rock,idea,wind,chair,darkness,flower,music,,git:676e6de
,Qwen-Plus,qwen-plus,qwen-plus,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n200,Eastern,No,2025,1.0,1.0,0-2,1004,2026-07-16T00:16:03.492Z,2026-07-16T00:16:04.878Z,1385,fddd9293-9f90-9613-bd23-296a575443bb,chatcmpl-fddd9293-9f90-9613-bd23-296a575443bb,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"sky, spoon, justice, cloud, melody, brick, silence, ocean, laughter, mountain",ok,10,sky,spoon,justice,cloud,melody,brick,silence,ocean,laughter,mountain,,git:676e6de
,Qwen3-235B-Instruct,qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,qwen,https://dashscope.aliyuncs.com/compatible-mode/v1,collect_2026_n200,Eastern,No,2025,1.0,1.0,0-2,1004,2026-07-16T00:16:04.319Z,2026-07-16T00:16:05.782Z,1463,b1b401a0-23b2-9d03-8048-1ba183bd2db6,chatcmpl-b1b401a0-23b2-9d03-8048-1ba183bd2db6,,stop,148,19,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, water, dream, mountain, laughter, hammer, silence, flower, storm, cheese",ok,10,chair,water,dream,mountain,laughter,hammer,silence,flower,storm,cheese,,git:676e6de
