record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:15:57.896Z,2026-07-16T00:15:59.977Z,2081,,d147abc0-a3c2-4495-a351-128921c17925,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, idea, spoon, cat, book, freedom, cloud, shoe, music",ok,10,apple,mountain,idea,spoon,cat,book,freedom,cloud,shoe,music,,git:676e6de
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:15:58.897Z,2026-07-16T00:16:01.846Z,2949,,e0bb271f-6121-43e9-8838-03b3eea0a6de,,stop,144,200,344,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"sky, rock, idea, song, tree, chair, water, shadow, dream, coin",ok,10,sky,rock,idea,song,tree,chair,water,shadow,dream,coin,,git:676e6de
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:15:59.977Z,2026-07-16T00:16:01.966Z,1989,,3c3cab1c-59a3-4590-8be7-d856aa992ab9,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"book, mountain, spoon, freedom, cloud, dog, clock, idea, river, shoe",ok,10,book,mountain,spoon,freedom,cloud,dog,clock,idea,river,shoe,,git:676e6de
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:16:02.347Z,2026-07-16T00:16:04.380Z,2033,,e03a4886-8024-473c-a864-dbaf69a2a942,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, happiness, river, book, cloud, apple, freedom, hammer, star, silence",ok,10,chair,happiness,river,book,cloud,apple,freedom,hammer,star,silence,,git:676e6de
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:16:01.846Z,2026-07-16T00:16:05.116Z,3270,,a36a6b37-c4c1-4090-bcd1-409aa94a177e,,stop,144,256,400,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"happiness, rock, book, tree, cloud, idea, chair, water, time, mountain",ok,10,happiness,rock,book,tree,cloud,idea,chair,water,time,mountain,,git:676e6de
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:16:04.380Z,2026-07-16T00:16:06.353Z,1972,,8611d1ff-c39f-472b-a021-cb6b7cb328b6,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, spoon, cloud, idea, cat, book, sadness, hammer",ok,10,apple,mountain,freedom,spoon,cloud,idea,cat,book,sadness,hammer,,git:676e6de
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:16:06.353Z,2026-07-16T00:16:08.437Z,2083,,bd470ca6-c2d4-43ba-8df7-2e3adb3b7153,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"banana, mountain, clock, freedom, spoon, cloud, dog, book, sadness, hammer",ok,10,banana,mountain,clock,freedom,spoon,cloud,dog,book,sadness,hammer,,git:676e6de
,MiniMax-M2.5,minimax-m2.5,minimax-m2.5,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,Yes,2025,1.0,1.0,0-2,,2026-07-16T00:15:58.396Z,2026-07-16T00:16:09.542Z,11146,,9b5fc076-1abf-45c2-a587-16facb09a9c6,,stop,179,799,978,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, river, book, rain, chair, shadow, laughter, silence, justice, bread",ok,10,mountain,river,book,rain,chair,shadow,laughter,silence,justice,bread,,git:676e6de
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:16:05.117Z,2026-07-16T00:16:09.612Z,4495,,a8b8d09b-a4c2-4142-b58f-d4dbb84d0297,,stop,144,359,503,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"rock, freedom, flower, mountain, grain, time, joy, chair, water, echo",ok,10,rock,freedom,flower,mountain,grain,time,joy,chair,water,echo,,git:676e6de
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:16:08.437Z,2026-07-16T00:16:10.354Z,1917,,924bf3bc-44f1-4040-b9fa-fdb9814e8abc,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, elephant, dream, spoon, ocean, book, silence",ok,10,apple,mountain,freedom,clock,elephant,dream,spoon,ocean,book,silence,,git:676e6de
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:16:10.043Z,2026-07-16T00:16:12.397Z,2353,,fc205922-9cdd-403f-9982-0ae47704d98f,,stop,144,157,301,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, book, joy, mountain, tree, chair, time, water, dog, stone",ok,10,cloud,book,joy,mountain,tree,chair,time,water,dog,stone,,git:676e6de
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:16:10.544Z,2026-07-16T00:16:12.683Z,2139,,d22e05d5-2ef7-4a4b-9010-7158c3f4a6fb,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, spoon, cloud, book, sadness, chair, ocean, idea",ok,10,apple,mountain,freedom,spoon,cloud,book,sadness,chair,ocean,idea,,git:676e6de
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:16:12.898Z,2026-07-16T00:16:14.753Z,1855,,daa9bdba-6e90-488f-a3ab-0e04a51154b8,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, anger, chair, dream",ok,10,apple,mountain,freedom,clock,dog,book,ocean,anger,chair,dream,,git:676e6de
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:16:12.397Z,2026-07-16T00:16:15.031Z,2633,,54f6743d-2c40-4d32-ad49-c880f86f2b67,,stop,144,191,335,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"table, love, mountain, idea, tree, cat, water, time, song, wind",ok,10,table,love,mountain,idea,tree,cat,water,time,song,wind,,git:676e6de
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:16:14.753Z,2026-07-16T00:16:16.640Z,1887,,eeefbebb-87e8-4657-bc28-75938536c1cc,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, idea, spoon, sadness",ok,10,apple,mountain,freedom,clock,dog,book,ocean,idea,spoon,sadness,,git:676e6de
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:16:16.641Z,2026-07-16T00:16:18.461Z,1821,,2bcbbed0-15e9-4fb2-afed-bfc8f362baea,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, book, clock, ocean, chair, sadness, star, dog",ok,10,apple,mountain,freedom,book,clock,ocean,chair,sadness,star,dog,,git:676e6de
,Hunyuan-Hy3,hy3,hy3,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:16:18.462Z,2026-07-16T00:16:20.395Z,1933,,626d626e-117a-4e18-9fe1-dde33f137bdf,,stop,153,20,173,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, freedom, clock, dog, book, ocean, idea, spoon, sadness",ok,10,apple,mountain,freedom,clock,dog,book,ocean,idea,spoon,sadness,,git:676e6de
,DeepSeek-V4-Flash-TH,deepseek-v4-flash,deepseek-v4-flash,hunyuan,https://tokenhub.tencentmaas.com/v1,collect_2026_n200,Eastern,No,2026,1.0,1.0,0-2,,2026-07-16T00:16:15.253Z,2026-07-16T00:16:20.854Z,5600,,2ce88937-64ca-4b40-a3a3-16f057516da1,,stop,144,321,465,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, apple, joy, table, wind, thought, stone, music, river, fire",ok,10,mountain,apple,joy,table,wind,thought,stone,music,river,fire,,git:676e6de
