record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
,Moonshot-v1-8k,moonshot-v1-8k,moonshot-v1-8k,moonshot,https://api.moonshot.ai/v1,collect_2026_n200,Eastern,No,2024,0.5,0.5,0-1,,2026-07-16T00:15:58.396Z,2026-07-16T00:15:59.451Z,1054,,chatcmpl-6a5822bec1e711f98386328b,,stop,146,20,166,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"sun, ocean, laughter, tree, car, dream, book, cloud, apple, silence",ok,10,sun,ocean,laughter,tree,car,dream,book,cloud,apple,silence,,git:676e6de
,Moonshot-v1-128k,moonshot-v1-128k,moonshot-v1-128k,moonshot,https://api.moonshot.ai/v1,collect_2026_n200,Eastern,No,2024,0.5,0.5,0-1,,2026-07-16T00:15:58.897Z,2026-07-16T00:15:59.787Z,890,,chatcmpl-6a5822bf0ec74e700c0a1f6b,,stop,146,20,166,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"sun, river, book, smile, chair, spoon, cloud, tree, love, dream",ok,10,sun,river,book,smile,chair,spoon,cloud,tree,love,dream,,git:676e6de
,Moonshot-v1-8k,moonshot-v1-8k,moonshot-v1-8k,moonshot,https://api.moonshot.ai/v1,collect_2026_n200,Eastern,No,2024,0.5,0.5,0-1,,2026-07-16T00:15:59.452Z,2026-07-16T00:16:00.190Z,738,,chatcmpl-6a5822bf0ec74e700c0a1f6f,,stop,146,20,166,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, ocean, cloud, bicycle, laughter, mountain, friendship, book, silence, rainbow",ok,10,apple,ocean,cloud,bicycle,laughter,mountain,friendship,book,silence,rainbow,,git:676e6de
,Moonshot-v1-128k,moonshot-v1-128k,moonshot-v1-128k,moonshot,https://api.moonshot.ai/v1,collect_2026_n200,Eastern,No,2024,0.5,0.5,0-1,,2026-07-16T00:15:59.952Z,2026-07-16T00:16:00.932Z,980,,chatcmpl-6a5822c0c1e711f983863298,,stop,146,21,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, friendship, apple, internet, painting, river, bicycle, laughter, cloud, clock",ok,10,mountain,friendship,apple,internet,painting,river,bicycle,laughter,cloud,clock,,git:676e6de
,Moonshot-v1-8k,moonshot-v1-8k,moonshot-v1-8k,moonshot,https://api.moonshot.ai/v1,collect_2026_n200,Eastern,No,2024,0.5,0.5,0-1,,2026-07-16T00:16:00.452Z,2026-07-16T00:16:01.349Z,896,,chatcmpl-6a5822c0c1e711f98386329e,,stop,146,20,166,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, river, love, car, cloud, laughter, rainbow, clock, mountain, friendship",ok,10,apple,river,love,car,cloud,laughter,rainbow,clock,mountain,friendship,,git:676e6de
,Moonshot-v1-128k,moonshot-v1-128k,moonshot-v1-128k,moonshot,https://api.moonshot.ai/v1,collect_2026_n200,Eastern,No,2024,0.5,0.5,0-1,,2026-07-16T00:16:00.952Z,2026-07-16T00:16:01.855Z,902,,chatcmpl-6a5822c1c1e711f9838632a2,,stop,146,21,167,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, happiness, apple, friendship, ocean, painting, bicycle, mystery, laughter, freedom",ok,10,mountain,happiness,apple,friendship,ocean,painting,bicycle,mystery,laughter,freedom,,git:676e6de
,Moonshot-v1-8k,moonshot-v1-8k,moonshot-v1-8k,moonshot,https://api.moonshot.ai/v1,collect_2026_n200,Eastern,No,2024,0.5,0.5,0-1,,2026-07-16T00:16:01.452Z,2026-07-16T00:16:02.829Z,1376,,chatcmpl-6a5822c10ec74e700c0a1f7d,,stop,146,20,166,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"sun, river, book, cloud, chair, happiness, tree, bicycle, dream, ocean",ok,10,sun,river,book,cloud,chair,happiness,tree,bicycle,dream,ocean,,git:676e6de
,Moonshot-v1-128k,moonshot-v1-128k,moonshot-v1-128k,moonshot,https://api.moonshot.ai/v1,collect_2026_n200,Eastern,No,2024,0.5,0.5,0-1,,2026-07-16T00:16:01.953Z,2026-07-16T00:16:02.858Z,905,,chatcmpl-6a5822c2c1e711f9838632ae,,stop,146,20,166,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"book, ocean, tree, happiness, bicycle, cloud, apple, friendship, mountain, fire",ok,10,book,ocean,tree,happiness,bicycle,cloud,apple,friendship,mountain,fire,,git:676e6de
,Moonshot-v1-8k,moonshot-v1-8k,moonshot-v1-8k,moonshot,https://api.moonshot.ai/v1,collect_2026_n200,Eastern,No,2024,0.5,0.5,0-1,,2026-07-16T00:16:02.829Z,2026-07-16T00:16:03.733Z,904,,chatcmpl-6a5822c3c1e711f9838632b2,,stop,146,20,166,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"apple, mountain, love, book, car, river, friendship, cloud, dance, smile",ok,10,apple,mountain,love,book,car,river,friendship,cloud,dance,smile,,git:676e6de
,Moonshot-v1-128k,moonshot-v1-128k,moonshot-v1-128k,moonshot,https://api.moonshot.ai/v1,collect_2026_n200,Eastern,No,2024,0.5,0.5,0-1,,2026-07-16T00:16:03.330Z,2026-07-16T00:16:04.237Z,906,,chatcmpl-6a5822c3c1e711f9838632b4,,stop,146,20,166,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"sun, river, love, chair, cloud, apple, laughter, mountain, clock, dream",ok,10,sun,river,love,chair,cloud,apple,laughter,mountain,clock,dream,,git:676e6de
