record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
,Claude-Sonnet-4.5,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,anthropic,https://api.anthropic.com/v1,collect_2026_n100,Western,No,2025,0.5,0.5,0-1,,2026-07-15T07:57:48.061Z,2026-07-15T07:57:49.455Z,1393,,msg_011Cd3VDxs5Qsevi22x6B84T,,end_turn,161,23,184,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"ocean, hammer, democracy, shadow, bicycle, thunder, memory, fabric, mountain, laughter",ok,10,ocean,hammer,democracy,shadow,bicycle,thunder,memory,fabric,mountain,laughter,,git:bfead1f
,Claude-Haiku-4.5,claude-haiku-4-5-20251001,claude-haiku-4-5-20251001,anthropic,https://api.anthropic.com/v1,collect_2026_n100,Western,No,2025,0.5,0.5,0-1,,2026-07-15T07:57:48.562Z,2026-07-15T07:57:49.591Z,1029,req_011Cd3VDzU4dxoMxbZb7UZUi,msg_011Cd3VE1hELvqNApyDm3BLf,,end_turn,161,23,184,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"telescope, butterfly, thunder, marble, friendship, shadow, sandwich, melody, volcano, whisper",ok,10,telescope,butterfly,thunder,marble,friendship,shadow,sandwich,melody,volcano,whisper,,git:bfead1f
,Claude-Haiku-4.5,claude-haiku-4-5-20251001,claude-haiku-4-5-20251001,anthropic,https://api.anthropic.com/v1,collect_2026_n100,Western,No,2025,0.5,0.5,0-1,,2026-07-15T07:57:50.064Z,2026-07-15T07:57:50.836Z,772,req_011Cd3VE6xVBxQrxUVKze2qf,msg_011Cd3VE7BPKAZBeFUU2TYfi,,end_turn,161,23,184,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"telescope, butterfly, music, stone, dream, ocean, flame, book, shadow, laughter",ok,10,telescope,butterfly,music,stone,dream,ocean,flame,book,shadow,laughter,,git:bfead1f
,Claude-Sonnet-4.5,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,anthropic,https://api.anthropic.com/v1,collect_2026_n100,Western,No,2025,0.5,0.5,0-1,,2026-07-15T07:57:49.563Z,2026-07-15T07:57:51.029Z,1465,req_011Cd3VE4rEn6ikYEQd7RAVT,msg_011Cd3VE58Mb6d6uV5DQReA8,,end_turn,161,22,183,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, hammer, justice, ocean, bread, symphony, volcano, childhood, mirror, forest",ok,10,cloud,hammer,justice,ocean,bread,symphony,volcano,childhood,mirror,forest,,git:bfead1f
,Claude-Haiku-4.5,claude-haiku-4-5-20251001,claude-haiku-4-5-20251001,anthropic,https://api.anthropic.com/v1,collect_2026_n100,Western,No,2025,0.5,0.5,0-1,,2026-07-15T07:57:50.836Z,2026-07-15T07:57:51.576Z,740,req_011Cd3VEABxWFLs6ajK7G7pr,msg_011Cd3VEASLadBssXrWDtNt7,,end_turn,161,24,185,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"telescope, butterfly, shadow, laughter, mountain, whisper, dream, anchor, flame, silence",ok,10,telescope,butterfly,shadow,laughter,mountain,whisper,dream,anchor,flame,silence,,git:bfead1f
,Claude-Opus-4.5,claude-opus-4-5-20251101,claude-opus-4-5-20251101,anthropic,https://api.anthropic.com/v1,collect_2026_n100,Western,Yes,2025,0.5,0.5,0-1,,2026-07-15T07:57:49.063Z,2026-07-15T07:57:51.631Z,2567,req_011Cd3VE2oDBe5697tPEzCRq,msg_011Cd3VE3GErELAijdqfuYFo,,end_turn,161,22,183,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, freedom, ocean, sandwich, anger, cloud, melody, triangle, childhood, dust",ok,10,chair,freedom,ocean,sandwich,anger,cloud,melody,triangle,childhood,dust,,git:bfead1f
,Claude-Haiku-4.5,claude-haiku-4-5-20251001,claude-haiku-4-5-20251001,anthropic,https://api.anthropic.com/v1,collect_2026_n100,Western,No,2025,0.5,0.5,0-1,,2026-07-15T07:57:51.837Z,2026-07-15T07:57:52.656Z,819,req_011Cd3VEERhVoHjWhbjdbFSW,msg_011Cd3VEEkJ9tnqRLJXYS5fo,,end_turn,161,23,184,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"telescope, butterfly, music, stone, dream, ocean, fire, book, shadow, laughter",ok,10,telescope,butterfly,music,stone,dream,ocean,fire,book,shadow,laughter,,git:bfead1f
,Claude-Opus-4.5,claude-opus-4-5-20251101,claude-opus-4-5-20251101,anthropic,https://api.anthropic.com/v1,collect_2026_n100,Western,Yes,2025,0.5,0.5,0-1,,2026-07-15T07:57:52.337Z,2026-07-15T07:57:54.207Z,1869,,msg_011Cd3VEGpZrdX7jGb1k8Y8A,,end_turn,161,22,183,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"chair, freedom, ocean, sandwich, anger, cloud, childhood, hammer, melody, dust",ok,10,chair,freedom,ocean,sandwich,anger,cloud,childhood,hammer,melody,dust,,git:bfead1f
,Claude-Haiku-4.5,claude-haiku-4-5-20251001,claude-haiku-4-5-20251001,anthropic,https://api.anthropic.com/v1,collect_2026_n100,Western,No,2025,0.5,0.5,0-1,,2026-07-15T07:57:52.837Z,2026-07-15T07:57:54.323Z,1485,req_011Cd3VEJgw2VBsJmdAGLhhr,msg_011Cd3VEJyntzXZdBRNbpUBQ,,end_turn,161,23,184,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"telescope, melody, courage, shadow, marble, laughter, hurricane, thread, memory, anchor",ok,10,telescope,melody,courage,shadow,marble,laughter,hurricane,thread,memory,anchor,,git:bfead1f
,Claude-Sonnet-4.5,claude-sonnet-4-5-20250929,claude-sonnet-4-5-20250929,anthropic,https://api.anthropic.com/v1,collect_2026_n100,Western,No,2025,0.5,0.5,0-1,,2026-07-15T07:57:51.336Z,2026-07-15T07:57:54.907Z,3570,req_011Cd3VECTdcmfzLY9tw6PBs,msg_011Cd3VEEVfwvF8DNWtrbske,,end_turn,161,22,183,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"cloud, hammer, justice, butterfly, volcano, melody, carpet, skeleton, democracy, glacier",ok,10,cloud,hammer,justice,butterfly,volcano,melody,carpet,skeleton,democracy,glacier,,git:bfead1f
